"Info","Info","Info","Objective","Objective","Extra Output","Variable","Variable","Variable","Variable","Variable",
"Iteration","Generation","Category","Total site energy consumption (kWh)","Discomfort ASHRAE 55 90% Acceptability (hr)","Cooling energy (kWh)","Window to Wall %","Site orientation (°)","Facade type","Local shading type","% External window opens",
"1721","40","3-Non optimal","11383.9","1455.44110499896","24263.055","10","0","Layout 6x6-10-1M","OVERHANG -2","70",
"1722","40","3-Non optimal","11245.56","1450.24812243439","23865.238","45","90","Layout 5x4-10-1M","OVERHANG -4 - SDEFINS","50",
"1723","40","3-Non optimal","11327.46","1477.76704195118","24091.413","50","180","Layout 4x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1724","40","3-Non optimal","11276.21","1474.9659102663","23958.288","35","180","Layout 4x3-10-1M","OVERHANG -4 - SDEFINS","80",
"1725","40","3-Non optimal","11178.35","1451.58269967834","23680.868","45","90","Layout 6x3-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1726","40","3-Non optimal","11491.09","1487.20291196036","24523.309","25","180","Layout 5x6-10-1M","OVERHANG -1","80",
"1727","40","3-Non optimal","11513.12","1463.0216430797","24620.393","45","0","Layout 3x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1728","40","3-Non optimal","11457.36","1461.98033673025","24464.289","10","0","Layout 5x6-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1729","40","3-Non optimal","11576.79","1474.43369188359","24776.542","45","0","Layout 6x3-10-1M","No shading","60",
"1730","40","3-Non optimal","11304.94","1447.19173175282","24034.897","25","90","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1731","40","3-Non optimal","11219.53","1473.6087400429","23794.472","10","180","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1732","40","3-Non optimal","11334.06","1444.57351668435","24138.624","35","270","Layout 6x5-10-0.6M","OVERHANG -4 - SDEFINS","50",
"1733","40","3-Non optimal","11457.81","1456.46943096192","24476.353","40","0","Layout 3x3-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1734","40","3-Non optimal","11347.33","1438.92144362819","24191.080","50","270","Layout 5x3-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1735","40","3-Non optimal","11316.16","1451.62742919319","24060.608","25","90","Layout 4x4-10-1M","OVERHANG -3 SIDEFINS","70",
"1736","40","3-Non optimal","11324.81","1448.98959182284","24088.766","20","90","Layout 3x6-10-1M","OVERHANG -4 - SDEFINS","70",
"1737","40","3-Non optimal","11178.27","1455.44925684984","23676.237","10","90","Layout 6x3-10-0.6M","OVERHANG -4 - SDEFINS","50",
"1738","40","3-Non optimal","11460.5","1462.23062012685","24472.073","50","0","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1739","40","3-Non optimal","11309.68","1447.88215246374","24049.052","25","90","Layout 4x6-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1740","40","1-Optimal","11283.04","1444.9921934598","23975.559","20","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","80",
"1741","40","3-Non optimal","11528.65","1461.65083853574","24622.812","25","90","Layout 6x6-10-0.8M","No shading","80",
"1742","40","3-Non optimal","11290.26","1445.79058811638","23985.163","35","90","Layout 6x5-10-0.8M","OVERHANG -2","70",
"1743","40","3-Non optimal","11244.29","1452.69138321356","23856.198","50","90","Layout 6x3-10-0.8M","OVERHANG -3 SIDEFINS","70",
"1744","40","3-Non optimal","11510.56","1461.86396051525","24614.377","20","0","Layout 4x3-10-0.6M","OVERHANG -3 SIDEFINS","70",
"1745","41","3-Non optimal","11384.13","1450.45834851602","24241.619","45","90","Layout 4x6-10-0.6M","OVERHANG -3 SIDEFINS","50",
"1746","41","3-Non optimal","11461.05","1461.87007965711","24475.713","45","0","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1747","41","3-Non optimal","11393.42","1445.32145058458","24304.577","15","270","Layout 5x3-10-1M","OVERHANG -3 SIDEFINS","60",
"1748","41","3-Non optimal","11454.76","1480.16397768162","24435.323","25","180","Layout 4x4-10-1M","OVERHANG -1","80",
"1749","41","3-Non optimal","11365.02","1445.15311112464","24224.459","50","270","Layout 6x3-10-1M","OVERHANG -3 SIDEFINS","70",
"1750","41","3-Non optimal","11274.43","1451.20893978904","23952.438","40","90","Layout 4x3-10-1M","OVERHANG -4 - SDEFINS","80",
"1751","41","3-Non optimal","11385.5","1453.55203148505","24279.903","10","0","Layout 5x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1752","41","3-Non optimal","11537.58","1462.50527094565","24645.045","50","90","Layout 6x3-10-0.6M","No shading","60",
"1753","41","3-Non optimal","11288.68","1453.4810227261","23987.743","35","90","Layout 5x5-10-0.6M","OVERHANG -3 SIDEFINS","80",
"1754","41","3-Non optimal","11213.29","1450.24783724453","23775.532","35","90","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1755","41","3-Non optimal","11219.53","1473.6087400429","23794.472","35","180","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1756","41","3-Non optimal","11406.17","1457.17144338322","24326.447","10","0","Layout 4x4-10-1M","OVERHANG -4 - SDEFINS","50",
"1757","41","3-Non optimal","11604.99","1469.13413014785","24849.644","25","270","Layout 5x3-10-1M","No shading","60",
"1758","41","3-Non optimal","11337.4","1478.49255280431","24117.141","25","180","Layout 3x5-10-1M","OVERHANG -4 - SDEFINS","80",
"1759","41","3-Non optimal","11329.07","1479.29869747722","24083.136","40","180","Layout 5x6-10-1M","OVERHANG -2","50",
"1760","41","3-Non optimal","11213.82","1449.37526538328","23776.668","10","90","Layout 6x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1761","41","3-Non optimal","11578.4","1467.01960511476","24777.314","30","270","Layout 6x6-10-0.8M","No shading","80",
"1762","41","3-Non optimal","11411.28","1446.47499727336","24357.144","10","270","Layout 3x5-10-1M","OVERHANG -4 - SDEFINS","70",
"1763","41","3-Non optimal","11212.61","1450.10520438813","23772.302","40","90","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1764","41","3-Non optimal","11216.14","1450.47648966977","23791.167","50","90","Layout 5x5-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1765","41","3-Non optimal","11460.07","1452.14297735659","24446.331","10","90","Layout 6x4-10-0.6M","OVERHANG -1","80",
"1766","41","3-Non optimal","11355","1440.65398215306","24209.222","40","270","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1767","41","3-Non optimal","11612.31","1470.89665677687","24866.812","20","270","Layout 5x5-10-0.8M","No shading","50",
"1768","41","3-Non optimal","11719.64","1470.81222162791","25136.616","20","90","Layout 3x6-10-0.8M","No shading","50",
"1769","41","3-Non optimal","11336.92","1479.15357520639","24114.020","15","180","Layout 3x5-10-1M","OVERHANG -4 - SDEFINS","70",
"1770","41","3-Non optimal","11495.59","1455.79758482886","24571.046","50","270","Layout 5x3-10-1M","OVERHANG -1","60",
"1771","41","3-Non optimal","11349.29","1449.68080585829","24145.153","35","90","Layout 5x6-10-1M","OVERHANG -3 SIDEFINS","50",
"1772","41","3-Non optimal","11283.04","1444.9921934598","23975.559","10","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","80",
"1773","41","3-Non optimal","11248.79","1449.11824943715","23868.898","30","90","Layout 6x5-10-0.6M","OVERHANG -4 - SDEFINS","50",
"1774","41","3-Non optimal","11181.14","1449.8752648781","23687.319","25","90","Layout 6x3-10-1M","OVERHANG -4 - SDEFINS","70",
"1775","41","3-Non optimal","11249.82","1446.56483595022","23875.834","10","90","Layout 6x5-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1776","41","3-Non optimal","11382.76","1455.31739429291","24261.028","25","0","Layout 6x6-10-1M","OVERHANG -2","80",
"1777","41","3-Non optimal","11310.83","1438.76044657732","24082.606","40","270","Layout 6x6-10-0.8M","OVERHANG -4 - SDEFINS","60",
"1778","41","3-Non optimal","11221.81","1471.37967419643","23812.730","20","180","Layout 5x3-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1779","41","3-Non optimal","11282.32","1445.56157071131","23971.644","20","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","70",
"1780","41","3-Non optimal","11275.34","1475.31920371389","23953.955","30","180","Layout 4x3-10-1M","OVERHANG -4 - SDEFINS","70",
"1781","41","3-Non optimal","11671.8","1480.31111578144","25040.887","10","0","Layout 3x4-10-1M","No shading","80",
"1782","41","3-Non optimal","11285","1447.01301816746","23981.898","35","90","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1783","41","3-Non optimal","11337.95","1475.40043429654","24122.685","15","180","Layout 4x3-10-1M","OVERHANG -3 SIDEFINS","80",
"1784","42","3-Non optimal","11513.12","1463.0216430797","24620.393","10","0","Layout 3x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1785","42","3-Non optimal","11543.76","1497.23032107105","24658.580","10","180","Layout 6x4-10-0.8M","No shading","50",
"1786","42","3-Non optimal","11481.49","1487.78646244469","24501.088","25","180","Layout 6x6-10-1M","No shading","60",
"1787","42","3-Non optimal","11362.36","1452.49819448041","24188.366","35","90","Layout 4x3-10-0.6M","OVERHANG -3 SIDEFINS","70",
"1788","42","3-Non optimal","11576.79","1474.43369188359","24776.542","20","0","Layout 6x3-10-1M","No shading","60",
"1789","42","3-Non optimal","11284.18","1447.76095813725","23977.624","30","90","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1790","42","3-Non optimal","11663.89","1468.31171585039","24987.839","30","90","Layout 4x5-10-1M","No shading","60",
"1791","42","3-Non optimal","11215.45","1449.03050027096","23788.875","10","90","Layout 5x3-10-1M","OVERHANG -4 - SDEFINS","70",
"1792","42","3-Non optimal","11318.48","1478.26904361019","24061.167","35","180","Layout 4x6-10-0.8M","OVERHANG -4 - SDEFINS","60",
"1793","42","3-Non optimal","11215.46","1449.09567536255","23779.757","15","90","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","70",
"1794","42","3-Non optimal","11254.59","1449.90877816928","23891.272","10","90","Layout 5x3-10-1M","OVERHANG -2","50",
"1795","42","3-Non optimal","11529.93","1451.04908354715","24644.164","10","90","Layout 4x5-10-0.8M","OVERHANG -1","80",
"1796","42","3-Non optimal","11217.2","1474.66331658206","23783.177","10","180","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","50",
"1797","42","3-Non optimal","11289.65","1451.53135573787","23996.562","15","90","Layout 4x3-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1798","42","3-Non optimal","11566.32","1464.36639165083","24725.070","35","90","Layout 5x5-10-1M","No shading","50",
"1799","42","3-Non optimal","11646.22","1502.62038938989","24936.270","15","180","Layout 4x5-10-1M","No shading","70",
"1800","42","3-Non optimal","11303.72","1446.92296655166","24031.109","35","90","Layout 4x6-10-0.1M","OVERHANG -4 - SDEFINS","70",
"1801","42","3-Non optimal","11274.43","1451.20893978904","23952.438","35","90","Layout 3x3-10-1M","OVERHANG -4 - SDEFINS","80",
"1802","42","3-Non optimal","11409.91","1450.84156441795","24312.102","25","90","Layout 6x3-10-0.8M","OVERHANG -1","70",
"1803","42","3-Non optimal","11413.2","1455.77189179088","24352.137","20","0","Layout 3x4-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1804","42","3-Non optimal","11385.5","1453.55203148505","24279.903","35","0","Layout 5x3-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1805","42","3-Non optimal","11385.73","1454.28923098171","24278.768","35","0","Layout 5x3-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1806","42","3-Non optimal","11283.04","1444.9921934598","23975.559","35","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","80",
"1807","42","3-Non optimal","11320.42","1450.08671019487","24072.659","40","90","Layout 5x4-10-0.8M","OVERHANG -3 SIDEFINS","80",
"1808","42","3-Non optimal","11345.11","1454.54399752011","24156.931","15","0","Layout 6x3-10-1M","OVERHANG -4 - SDEFINS","50",
"1809","42","3-Non optimal","11457.36","1461.98033673025","24464.289","20","0","Layout 5x6-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1810","42","3-Non optimal","11263.54","1477.11807347297","23907.198","40","180","Layout 6x5-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1811","42","3-Non optimal","11310.75","1438.73795661958","24083.393","30","270","Layout 6x3-10-1M","OVERHANG -4 - SDEFINS","70",
"1812","42","3-Non optimal","11215.46","1449.09567536255","23779.757","35","90","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","70",
"1813","42","3-Non optimal","11176.8","1454.54325137404","23674.963","30","90","Layout 6x3-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1814","42","3-Non optimal","11215.45","1449.03050027096","23788.875","10","90","Layout 5x5-10-1M","OVERHANG -4 - SDEFINS","70",
"1815","42","3-Non optimal","11697.3","1469.040592588","25081.359","45","90","Layout 3x3-10-0.6M","No shading","50",
"1816","42","3-Non optimal","11216.6","1448.7533681851","23784.053","45","90","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","80",
"1817","42","3-Non optimal","11304.65","1446.01914649279","24035.269","20","90","Layout 4x5-10-1M","OVERHANG -4 - SDEFINS","80",
"1818","42","3-Non optimal","11661.07","1474.92632584258","25001.092","50","270","Layout 5x6-10-0.6M","No shading","80",
"1819","42","3-Non optimal","11285","1447.01301816746","23981.898","20","90","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1820","42","3-Non optimal","11482.56","1487.13224966887","24507.417","10","180","Layout 6x3-10-1M","No shading","80",
"1821","42","3-Non optimal","11417.12","1457.89635845049","24359.703","25","0","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1822","42","3-Non optimal","11391.34","1455.81391232038","24284.595","50","0","Layout 6x3-10-0.8M","OVERHANG -3 SIDEFINS","80",
"1823","42","3-Non optimal","11316.99","1476.86320108469","24060.681","15","180","Layout 4x6-10-0.1M","OVERHANG -4 - SDEFINS","80",
"1824","42","3-Non optimal","11460.5","1462.23062012685","24472.073","35","0","Layout 5x6-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1825","43","3-Non optimal","11370.14","1439.88121293465","24254.023","10","270","Layout 4x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1826","43","3-Non optimal","11348.86","1438.21370887945","24197.516","25","270","Layout 5x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1827","43","3-Non optimal","11283.04","1444.9921934598","23975.559","15","90","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","80",
"1828","43","3-Non optimal","11452.98","1463.93131465979","24445.204","45","0","Layout 5x6-10-1M","OVERHANG -4 - SDEFINS","50",
"1829","43","3-Non optimal","11503.77","1464.37123823","24589.095","25","0","Layout 3x6-10-0.8M","OVERHANG -4 - SDEFINS","60",
"1830","43","3-Non optimal","11617.84","1479.25595583088","24879.844","25","0","Layout 6x5-10-0.6M","OVERHANG -1","60",
"1831","43","3-Non optimal","11216.14","1450.47648966977","23791.167","15","90","Layout 5x5-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1832","43","3-Non optimal","11178.27","1455.44925684984","23676.237","35","90","Layout 6x3-10-0.6M","OVERHANG -4 - SDEFINS","50",
"1833","43","3-Non optimal","11213.17","1449.50767144227","23773.543","25","90","Layout 6x4-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1834","43","3-Non optimal","11655.66","1469.01208546842","24962.887","45","90","Layout 5x6-10-0.6M","No shading","50",
"1835","43","3-Non optimal","11428.07","1451.64468447111","24391.290","15","270","Layout 5x6-10-0.6M","OVERHANG -3 SIDEFINS","50",
"1836","43","3-Non optimal","11382.41","1455.41460096823","24259.255","15","0","Layout 6x6-10-0.8M","OVERHANG -2","70",
"1837","43","3-Non optimal","11638.59","1471.4897830947","24941.960","15","270","Layout 5x4-10-0.8M","No shading","80",
"1838","43","3-Non optimal","11413.86","1448.21986097509","24330.661","45","90","Layout 3x6-10-0.6M","OVERHANG -3 SIDEFINS","80",
"1839","43","3-Non optimal","11272.03","1453.10820193631","23939.074","45","90","Layout 3x3-10-1M","OVERHANG -4 - SDEFINS","50",
"1840","43","3-Non optimal","11450.53","1449.30171494816","24462.935","25","270","Layout 3x6-10-0.8M","OVERHANG -2","70",
"1841","43","3-Non optimal","11324.08","1449.64834735445","24084.582","30","90","Layout 3x6-10-1M","OVERHANG -4 - SDEFINS","60",
"1842","43","3-Non optimal","11325.67","1473.93719077824","24094.502","35","180","Layout 4x3-10-0.6M","OVERHANG -2","80",
"1843","43","3-Non optimal","11306.73","1446.18822454073","24042.021","20","90","Layout 4x5-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1844","43","3-Non optimal","11219.29","1474.30613558321","23792.274","25","180","Layout 6x4-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1845","43","3-Non optimal","11406.14","1444.63089320985","24345.263","45","270","Layout 3x3-10-0.6M","OVERHANG -4 - SDEFINS","50",
"1846","43","3-Non optimal","11176.8","1454.54325137404","23674.963","45","90","Layout 6x6-10-0.6M","OVERHANG -4 - SDEFINS","70",
"1847","43","3-Non optimal","11324.11","1479.13824606307","24075.298","45","180","Layout 4x5-10-0.6M","OVERHANG -4 - SDEFINS","50",
"1848","43","3-Non optimal","11327.46","1477.76704195118","24091.413","15","180","Layout 4x5-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1849","43","3-Non optimal","11252.49","1445.77795369677","23883.051","10","90","Layout 6x5-10-1M","OVERHANG -4 - SDEFINS","80",
"1850","43","3-Non optimal","11243.76","1453.15775516416","23853.408","30","90","Layout 6x3-10-0.6M","OVERHANG -3 SIDEFINS","60",
"1851","43","3-Non optimal","11215.46","1449.09567536255","23779.757","50","90","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","70",
"1852","43","3-Non optimal","11315.55","1477.61698331635","24054.507","25","180","Layout 4x5-10-1M","OVERHANG -4 - SDEFINS","70",
"1853","43","3-Non optimal","11582.26","1474.23529711911","24791.584","25","0","Layout 6x3-10-0.8M","No shading","60",
"1854","43","3-Non optimal","11619.13","1464.74092739152","24873.153","35","90","Layout 5x4-10-0.8M","No shading","80",
"1855","43","3-Non optimal","11522.59","1452.41326063601","24621.888","20","90","Layout 5x6-10-0.6M","OVERHANG -1","70",
"1856","43","3-Non optimal","11587.57","1497.25675802064","24787.292","50","180","Layout 5x4-10-0.8M","No shading","80",
"1857","43","3-Non optimal","11417.12","1457.89635845049","24359.703","40","0","Layout 5x4-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1858","43","3-Non optimal","11397.37","1444.49364999342","24324.046","25","270","Layout 4x6-10-0.6M","OVERHANG -4 - SDEFINS","80",
"1859","43","3-Non optimal","11697.3","1469.040592588","25081.359","40","90","Layout 3x3-10-0.6M","No shading","50",
"1860","43","3-Non optimal","11310.56","1438.44850414957","24083.557","40","270","Layout 6x6-10-0.8M","OVERHANG -4 - SDEFINS","70",
"1861","43","3-Non optimal","11311","1438.31665368412","24086.254","50","270","Layout 6x3-10-0.8M","OVERHANG -4 - SDEFINS","80",
"1862","43","3-Non optimal","11286.48","1452.00597709323","23981.236","45","90","Layout 5x3-10-0.8M","OVERHANG -3 SIDEFINS","80",
"1863","43","3-Non optimal","11214.89","1449.80365432303","23774.901","45","90","Layout 6x4-10-0.1M","OVERHANG -4 - SDEFINS","50",
"1864","43","3-Non optimal","11666.26","1481.11829355897","25021.954","40","0","Layout 5x4-10-1M","No shading","80",
"1865","43","3-Non optimal","11587.95","1474.61413618567","24807.476","45","0","Layout 6x6-10-0.6M","No shading","60",
"1866","44","3-Non optimal","11401.01","1451.37759406265","24286.605","30","90","Layout 3x6-10-1M","OVERHANG -3 SIDEFINS","50",
"1867","44","3-Non optimal","11378.99","1454.9882293656","24254.427","50","0","Layout 5x5-10-0.8M","OVERHANG -4 - SDEFINS","50",
"1868","44","3-Non optimal","11183.04","1469.38249801416","23698.887","35","180","Layout 6x3-10-1M","OVERHANG -4 - SDEFINS","80",
